x	y
0	0.546972651367432
0.05	0.658967051647418
0.1	0.689965501724913
0.15	0.761961901904905
0.2	0.825958702064897
0.25	0.888955552222388
0.3	0.911954402279886
0.35	0.939953002349883
0.4	0.923953802309885
0.45	0.931953402329884
0.5	0.94995250237488
0.55	0.881955902204889
0.6	0.826958652067398
0.65	0.853957302134893
0.7	0.709964501774912
0.75	0.663966801659917
0.8	0.652967351632418
0.85	0.596970151492426
0.9	0.519974001299935
0.95	0.515974201289936
1	0.495975201239938
1.05	0.387980600969951
1.1	0.31998400079996
1.15	0.339983000849957
1.2	0.295985200739964
1.25	0.261986900654967
1.3	0.23498825058747
1.35	0.204989750512474
1.4	0.194990250487475
1.45	0.174991250437479
1.5	0.166991650417479
1.55	0.153992300384981
1.6	0.118994050297485
1.65	0.164991750412479
1.7	0.129993500324984
1.75	0.102994850257487
1.8	0.0979951002449877
1.85	0.0619969001549922
1.9	0.101994900254987
1.95	0.073996300184991
2	0.0579971001449924
2.05	0.0639968001599922
2.1	0.0569971501424931
2.15	0.0349982500874954
2.2	0.0489975501224941
2.25	0.037998100094995
2.3	0.032998350082496
2.35	0.037998100094995
2.4	0.0269986500674967
2.45	0.0459977001149944
2.5	0.0299985000749961
2.55	0.0279986000699966
2.6	0.0249987500624967
2.65	0.0179991000449978
2.7	0.0219989000549973
2.75	0.00899955002249883
2.8	0.00699965001749915
2.85	0.00499975001249935
2.9	0.00299985000749964
2.95	0.00599970001499927
3	0.0119994000299984
3.05	0.00599970001499927
3.1	0.00599970001499922
3.15	0.00299985000749964
3.2	0.00299985000749964
3.25	0
3.3	0.000999950002499878
3.35	0.00199990000499974
3.4	0.00699965001749915
3.45	0.00199990000499976
3.5	0.00099995000249987
3.55	0
3.6	0.00599970001499922
3.65	0.00399980000999951
3.7	0.00199990000499976
3.75	0
3.8	0
3.85	0.00099995000249987
3.9	0.000999950002499878
3.95	0.00599970001499927
4	0.00599970001499927
