x	y
0	0.5
0.1	0.487273060751559
0.2	0.477501871894038
0.3	0.473921808927513
0.4	0.478255264074657
0.5	0.492914794968511
0.6	0.51687744275423
0.7	0.548110326513375
0.8	0.587095778489099
0.9	0.631968879682149
1	0.681617495697587
1.1	0.735202096786437
1.2	0.787843016486246
1.3	0.838953580278927
1.4	0.887883119674769
1.5	0.932772999314249
1.6	0.973904949525024
1.7	1.01113681308099
1.8	1.04093845609242
1.9	1.0630727732321
2	1.08044468576977
2	1.40357542443143
1.9	1.36511556512027
1.8	1.32691268986044
1.7	1.28043053191554
1.6	1.23465223433246
1.5	1.17992925963628
1.4	1.11861236415586
1.3	1.0516905008891
1.2	0.974737664235864
1.1	0.892303400875365
1	0.80549703900773
0.9	0.726888224761198
0.8	0.665694367580703
0.7	0.618367870174723
0.6	0.585215182978764
0.5	0.562026293137926
0.4	0.544838937789269
0.3	0.531232908933901
0.2	0.520248160959801
0.1	0.510317612383197
0	0.5
