x	y
0.1	0.000999950002499875
0.2	0.000999950002499875
0.3	0.000499975001249938
0.4	0.00349982500874956
0.5	0.00249987500624969
0.6	0.00649967501624918
0.7	0.00849957502124894
0.8	0.0184990750462477
0.9	0.0414979251037448
1	0.0669966501674916
1.1	0.0994950252487375
1.2	0.139993000349982
1.3	0.179491025448728
1.4	0.254987250637468
1.5	0.32198390080496
1.6	0.420478976051197
1.7	0.527473626318684
1.8	0.580470976451178
1.9	0.620968951552423
2	0.647967601619918
2.1	0.678966051697415
2.2	0.676966151692415
2.3	0.725963701814909
2.4	0.63246837658117
2.5	0.565971701414931
2.6	0.491475426228688
2.7	0.438478076096195
2.8	0.385980700964951
2.9	0.262486875656217
3	0.195490225488726
3.1	0.187990600469976
3.2	0.142992850357482
3.3	0.124993750312484
3.4	0.0744962751862406
3.5	0.0919954002299888
3.6	0.0739963001849907
3.7	0.0644967751612419
3.8	0.0574971251437428
3.9	0.0429978501074948
4	0.0349982500874957
4.1	0.0214989250537472
4.2	0.0149992500374982
4.3	0.0129993500324984
4.4	0.0144992750362481
4.5	0.0139993000349983
4.6	0.00499975001249935
4.7	0.0024998750062497
4.8	0.00499975001249935
4.9	0.00349982500874957
5	0.000999950002499878
5.1	0
5.2	0
5.3	0.00099995000249987
5.4	0.00299985000749964
5.5	0.000999950002499878
5.6	0.000499975001249935
5.7	0.00299985000749964
5.8	0
5.9	0.00199990000499976
6	0.00199990000499976
