x	y
0	0.0279986000699965
0.05	0.0219989000549973
0.1	0.0779961001949902
0.15	0.07999600019999
0.2	0.103994800259987
0.25	0.0999950002499874
0.3	0.140992950352482
0.35	0.180990950452477
0.4	0.223988800559972
0.45	0.313984300784961
0.5	0.420978951052447
0.55	0.423978801059947
0.6	0.550972451377432
0.65	0.595970201489925
0.7	0.612969351532424
0.75	0.702964851757412
0.8	0.993950302484875
0.85	1.20793960301985
0.9	1.21393930303485
0.95	1.52592370381481
1	1.33993300334983
1.05	1.37793110344483
1.1	1.32793360331983
1.15	1.29693515324234
1.2	1.13394330283486
1.25	0.932953352332383
1.3	0.71196440177991
1.35	0.487975601219939
1.4	0.425978701064946
1.45	0.314984250787462
1.5	0.31398430078496
1.55	0.198990050497475
1.6	0.137993100344983
1.65	0.179991000449977
1.7	0.131993400329984
1.75	0.0689965501724913
1.8	0.0219989000549972
1.85	0.0179991000449977
1.9	0.0209989500524974
1.95	0.0149992500374982
2	0.0119994000299984
2.05	0.00599970001499927
2.1	0.00199990000499976
2.15	0.00199990000499976
