x	y
0	0.5
0.05	0.477651661452223
0.1	0.466345169240718
0.15	0.465092531944578
0.2	0.47242206878551
0.25	0.4871579328772
0.3	0.509328429312061
0.35	0.537455361873536
0.4	0.571630545782789
0.45	0.610783445859943
0.5	0.655259395862935
0.55	0.704907212482074
0.6	0.757274459311975
0.65	0.813837821648304
0.7	0.87140378486846
0.75	0.932687820857845
0.8	0.99729333485294
0.85	1.06472708948133
0.9	1.13608871112355
0.95	1.20742728286454
1	1.27798906077884
1.05	1.31844955942535
1.1	1.34607568483758
1.15	1.36996598672354
1.2	1.38565225383257
1.25	1.39914940262166
1.3	1.40869765723191
1.35	1.41469398893582
1.4	1.41688052054711
1.45	1.41553146313505
1.5	1.4110227318548
1.55	1.40321928232007
1.6	1.39196003922023
1.65	1.37831132003087
1.7	1.36574458082518
1.75	1.35012966755214
1.8	1.33371296775269
1.85	1.31641622338555
1.9	1.29779262032589
1.95	1.27910054570317
2	1.25884464722552
2	1.54586177973517
1.95	1.557571688118
1.9	1.57098070568231
1.85	1.58303065090544
1.8	1.59552207036693
1.75	1.60612936579266
1.7	1.61668574695644
1.65	1.62814810002511
1.6	1.63543127723158
1.55	1.64335617473389
1.5	1.64851953242714
1.45	1.65210408514099
1.4	1.65380045396927
1.35	1.65340355540768
1.3	1.64851209925438
1.25	1.63914270494176
1.2	1.62708599130927
1.15	1.60764164525825
1.1	1.58442834933373
1.05	1.55599170397926
1	1.51074387146978
0.95	1.42184340379149
0.9	1.3313615233213
0.85	1.24355797432044
0.8	1.1588422936954
0.75	1.07773167606812
0.7	1.00031020625834
0.65	0.927828240196976
0.6	0.859525373095247
0.55	0.795642431743437
0.5	0.738223005212659
0.45	0.685675825679114
0.4	0.639889805752552
0.35	0.599044077389387
0.3	0.564735813768747
0.25	0.537130412590183
0.2	0.516338000996034
0.15	0.501728603391455
0.1	0.494131599390624
0.05	0.493530187094891
0	0.5
