x	y
0	0.00699965001749912
0.05	0.00299985000749962
0.1	0.000999950002499875
0.15	0.0039998000099995
0.2	0.0509974501274936
0.25	0.171991400429978
0.3	0.48497575121244
0.35	0.870956452177391
0.4	0.969951502424879
0.45	1.03194840257987
0.5	1.10094495275236
0.55	1.35693215339233
0.6	1.43092845357732
0.65	1.5639218039098
0.7	1.6219189040548
0.75	1.49292535373231
0.8	1.24093795310234
0.85	0.911954402279887
0.9	0.750962451877405
0.95	0.72696365181741
1	0.529973501324933
1.05	0.444977751112444
1.1	0.365981700914954
1.15	0.31898405079746
1.2	0.283985800709966
1.25	0.277986100694965
1.3	0.291985400729963
1.35	0.245987700614969
1.4	0.195990200489975
1.45	0.126993650317485
1.5	0.129993500324984
1.55	0.120993950302485
1.6	0.0969951502424878
1.65	0.104994750262487
1.7	0.0789960501974904
1.75	0.122993850307485
1.8	0.0639968001599919
1.85	0.0859957002149892
1.9	0.103994800259987
1.95	0.0549972501374933
2	0.0279986000699964
2.05	0.00999950002499879
2.1	0.0169991500424979
2.15	0.0189990500474975
2.2	0.0189990500474977
2.25	0.014999250037498
2.3	0.0109994500274987
2.35	0.0109994500274986
2.4	0.00399980000999951
2.45	0.00399980000999951
2.5	0.00799960001999896
2.55	0.00899955002249891
2.6	0
2.65	0.00199990000499976
2.7	0
2.75	0.00099995000249987
2.8	0.000999950002499878
2.85	0.000999950002499878
