x	y
0	0.5
0.05	0.473738160072582
0.1	0.458554219472657
0.15	0.454137294063169
0.2	0.459343002730362
0.25	0.473536304969359
0.3	0.495366524526704
0.35	0.523483293769999
0.4	0.55785676426351
0.45	0.597727517953688
0.5	0.642669923087941
0.55	0.691858789971832
0.6	0.745713320031078
0.65	0.804491659675568
0.7	0.866163089938679
0.75	0.932437299029996
0.8	1.00185946919774
0.85	1.07375116103018
0.9	1.14755062576272
0.95	1.22372083430638
1	1.29877928893885
1.05	1.33995048765843
1.1	1.37173898789766
1.15	1.39692115103561
1.2	1.41287317608101
1.25	1.4258130419288
1.3	1.43507258930665
1.35	1.44068237188142
1.4	1.44246801288704
1.45	1.4400265843755
1.5	1.43426718452725
1.55	1.42523525454208
1.6	1.41245063027914
1.65	1.39817807712744
1.7	1.38288374459984
1.75	1.36379643210328
1.8	1.34405432667243
1.85	1.32399351236191
1.9	1.2998227326278
1.95	1.27600067556753
2	1.25117983246773
2	1.50832394698131
1.95	1.52509137811494
1.9	1.5386396126601
1.85	1.5530751062979
1.8	1.56497475670665
1.75	1.57823697618537
1.7	1.59117125337881
1.65	1.6030035601152
1.6	1.61118308815702
1.55	1.61959718211366
1.5	1.62952294218466
1.45	1.63516558364579
1.4	1.63955621436882
1.35	1.64042861816302
1.3	1.63880737413069
1.25	1.63272768788324
1.2	1.62228376408104
1.15	1.60682126955574
1.1	1.58560453854344
1.05	1.55677336661971
1	1.5121112493104
0.95	1.42019257117689
0.9	1.32870737835997
0.85	1.23984553313751
0.8	1.1552012696656
0.75	1.07513348057852
0.7	0.998720603536789
0.65	0.926309084037013
0.6	0.859363808029228
0.55	0.796678085396763
0.5	0.738644530053522
0.45	0.68622516172186
0.4	0.640112650561421
0.35	0.600291323260371
0.3	0.566093495410691
0.25	0.536843453334115
0.2	0.514614074048148
0.15	0.49953547355491
0.1	0.491824371416046
0.05	0.492039919374236
0	0.5
