x	y
0.1	0.00249987500624969
0.12	0
0.14	0
0.16	0
0.18	0
0.2	0
0.22	0.0249987500624969
0.24	0.0149992500374981
0.26	0.0124993750312484
0.28	0.0324983750812459
0.3	0.0599970001499926
0.32	0.0524973751312435
0.34	0.0549972501374931
0.36	0.0624968751562421
0.38	0.0824958752062396
0.4	0.047497625118744
0.42	0.0999950002499874
0.44	0.139993000349983
0.46	0.214989250537473
0.48	0.282485875706214
0.5	0.374981250937453
0.52	0.372481375931203
0.54	0.662466876656167
0.56	0.809959502024903
0.58	0.749962501874906
0.6	0.882455877206139
0.62	0.79246037698115
0.64	0.992450377481125
0.66	0.99995000249988
0.68	1.1624418779061
0.7	1.61241937903105
0.72	1.90990450477476
0.74	1.9474026298685
0.76	2.02739863006849
0.78	1.99490025498725
0.8	2.18739063046849
0.82	2.17739113044348
0.84	2.10989450527473
0.86	2.12239388030598
0.88	2.19489025548722
0.9	2.32738363081846
0.92	1.81490925453728
0.94	2.19239038048097
0.96	1.79491025448727
0.98	1.5999200039998
1	1.91740412979351
1.02	1.26243687815609
1.04	1.16494175291235
1.06	0.994950252487375
1.08	0.934953252337382
1.1	0.824958752062396
1.12	0.697465126743662
1.14	0.3974801259937
1.16	0.404979751012449
1.18	0.279986000699965
1.2	0.419979001049947
1.22	0.292485375731213
1.24	0.26248687565622
1.26	0.219989000549972
1.28	0.194990250487475
1.3	0.0799960001999899
1.32	0.087495625218739
1.34	0.0649967501624918
1.36	0.0824958752062396
1.38	0.0724963751812409
1.4	0.104994750262487
1.42	0.0924953752312384
1.44	0.0349982500874956
1.46	0.0224988750562472
1.48	0.0174991250437478
1.5	0.017499125043748
1.52	0.0199990000499975
1.54	0.00999950002499874
1.56	0.00749962501874906
1.58	0
1.6	0.0124993750312484
1.62	0.00249987500624969
1.64	0.00249987500624969
1.66	0.00249987500624969
