x	y
0	0.00349982500874956
0.1	0.00449977501124944
0.2	0.007999600019999
0.3	0.0314984250787461
0.4	0.0394980250987451
0.5	0.0579971001449927
0.6	0.0584970751462427
0.7	0.15849207539623
0.8	0.360981950902455
0.9	0.540472976351183
1	0.707464626768661
1.1	0.803459827008649
1.2	0.818959052047399
1.3	0.862956852157391
1.4	0.795460226988652
1.5	0.677466126693665
1.6	0.642467876606169
1.7	0.572471376431179
1.8	0.499975001249937
1.9	0.419979001049948
2	0.31448427578621
2.1	0.264986750662467
2.2	0.252987350632468
2.3	0.180490975451227
2.4	0.16849157542123
2.5	0.124493775311234
2.6	0.101994900254987
2.7	0.0919954002299884
2.8	0.110994450277486
2.9	0.073996300184991
3	0.0499975001249937
3.1	0.0324983750812459
3.2	0.0344982750862457
3.3	0.0454977251137443
3.4	0.0169991500424979
3.5	0.0169991500424979
3.6	0.0204989750512474
3.7	0.00549972501374931
3.8	0.00599970001499924
3.9	0.00399980000999951
4	0.00349982500874954
4.1	0.00499975001249939
4.2	0.0024998750062497
4.3	0.00099995000249987
4.4	0.00199990000499976
4.5	0.000499975001249935
4.6	0.000999950002499878
4.7	0.00199990000499974
4.8	0.000999950002499878
4.9	0.000999950002499878
