x	y
0	0.5
0.1	0.44368842504203
0.2	0.452337350649999
0.3	0.499880987833846
0.4	0.568153843577206
0.5	0.645812018522159
0.6	0.733024935758819
0.7	0.825515066205444
0.8	0.925535553199852
0.9	1.03723962108693
1	1.15455472626005
1.1	1.20458152175764
1.2	1.22914115245591
1.3	1.24632951189799
1.4	1.25100196025596
1.5	1.23388038656066
1.6	1.2118392269521
1.7	1.17746825885208
1.8	1.13704722607035
1.9	1.09476427632987
2	1.04584290465648
2	1.83399331206721
1.9	1.8542887139978
1.8	1.87487697298977
1.7	1.88878272242042
1.6	1.89865246568464
1.5	1.91417131359087
1.4	1.91852930602327
1.3	1.91467280259781
1.2	1.91190349661546
1.1	1.88589175704319
1	1.82682072661471
0.9	1.60157986747658
0.8	1.3837641499508
0.7	1.18458058805869
0.6	1.00456072924383
0.5	0.843736767063323
0.4	0.715456897968626
0.3	0.624438540610323
0.2	0.565247539470876
0.1	0.526914462177825
0	0.5
