x	y
0.24	0.00749962501874906
0.26	0.00499975001249938
0.28	0.0124993750312484
0.3	0.0349982500874956
0.32	0.0299985000749963
0.34	0.0424978751062446
0.36	0.0574971251437428
0.38	0.0774961251937402
0.4	0.0924953752312386
0.42	0.167491625418729
0.44	0.219989000549973
0.46	0.359982000899955
0.48	0.392480375981201
0.5	0.512474376281185
0.52	0.584970751462426
0.54	0.759962001899904
0.56	0.95245237738113
0.58	1.20493975301235
0.6	1.44492775361232
0.62	1.47492625368731
0.64	1.51992400379982
0.66	1.67741612919354
0.68	2.07239638018099
0.7	2.0073996300185
0.72	2.46237688115594
0.74	2.06239688015599
0.76	1.99490025498725
0.78	2.14739263036848
0.8	2.0373981300935
0.82	2.08239588020599
0.84	2.02739863006849
0.86	2.10989450527473
0.88	1.9574021298935
0.9	1.87740612969351
0.92	1.86240687965602
0.94	1.85990700464978
0.96	1.35743212839358
0.98	1.28493575321234
1	0.95245237738113
1.02	0.959952002399879
1.04	0.79246037698115
1.06	0.782460876956152
1.08	0.459977001149942
1.1	0.527473626318684
1.12	0.467476626168691
1.14	0.417479126043697
1.16	0.262486875656217
1.18	0.362481875906208
1.2	0.242487875606219
1.22	0.229988500574971
1.24	0.184990750462477
1.26	0.127493625318734
1.28	0.0699965001749912
1.3	0.0299985000749962
1.32	0.0299985000749962
1.34	0.0274986250687465
1.36	0.0499975001249937
1.38	0.0399980000999954
1.4	0.0349982500874956
1.42	0.0224988750562472
1.44	0.0349982500874956
1.46	0.0199990000499975
1.48	0.00999950002499874
1.5	0.0149992500374981
1.52	0.00249987500624969
1.54	0.00499975001249937
1.56	0.00249987500624969
1.58	0.00249987500624969
