x	y
0	0.0304984750762462
0.1	0.0474976251187441
0.2	0.110994450277486
0.3	0.165491725413729
0.4	0.229488525573721
0.5	0.216489175541223
0.6	0.275986200689966
0.7	0.270486475676216
0.8	0.256487175641218
0.9	0.279486025698715
1	0.278486075696215
1.1	0.266486675666216
1.2	0.338483075846208
1.3	0.312484375781211
1.4	0.340982950852458
1.5	0.308984550772461
1.6	0.268986550672466
1.7	0.282985850707465
1.8	0.273486325683716
1.9	0.252987350632469
2	0.228988550572471
2.1	0.273486325683716
2.2	0.279486025698715
2.3	0.322983850807459
2.4	0.266986650667468
2.5	0.330983450827458
2.6	0.32048397580121
2.7	0.293985300734963
2.8	0.281985900704964
2.9	0.297485125743714
3	0.274486275686215
3.1	0.292485375731213
3.2	0.309984500774961
3.3	0.23548822558872
3.4	0.208989550522475
3.5	0.215989200539973
3.6	0.197490125493725
3.7	0.153992300384981
3.8	0.140492975351232
3.9	0.0994950252487379
4	0.0704964751762408
4.1	0.032998350082496
4.2	0.0234988250587471
4.3	0.0174991250437477
4.4	0.00899955002249891
4.5	0.00549972501374928
4.6	0.00199990000499976
4.7	0.00349982500874954
4.8	0.0024998750062497
4.9	0.0024998750062497
