x	y
0	0.590970451477426
0.05	0.691965401729913
0.1	0.674966251687415
0.15	0.760961951902405
0.2	0.732963351832409
0.25	0.71196440177991
0.3	0.895955202239888
0.35	0.811959402029899
0.4	0.96395180240988
0.45	0.949952502374881
0.5	0.991950402479875
0.55	1.03094845257737
0.6	1.13494325283736
0.65	1.08694565271736
0.7	0.820958952052399
0.75	0.738963051847407
0.8	0.656967151642417
0.85	0.550972451377432
0.9	0.463976801159942
0.95	0.429978501074947
1	0.410979451027448
1.05	0.276986150692465
1.1	0.246987650617469
1.15	0.242987850607469
1.2	0.25098745062747
1.25	0.288985550722464
1.3	0.288985550722464
1.35	0.162991850407479
1.4	0.147992600369981
1.45	0.205989700514975
1.5	0.135993200339983
1.55	0.152992350382481
1.6	0.15999200039998
1.65	0.101994900254987
1.7	0.106994650267487
1.75	0.0669966501674916
1.8	0.0659967001649917
1.85	0.0579971001449927
1.9	0.0679966001699914
1.95	0.065996700164992
2	0.0949952502374876
2.05	0.08199590020499
2.1	0.0919954002299888
2.15	0.0789960501974897
2.2	0.0809959502024902
2.25	0.0519974001299932
2.3	0.0429978501074948
2.35	0.0529973501324931
2.4	0.0589970501474928
2.45	0.0219989000549973
2.5	0.0129993500324983
2.55	0.0109994500274987
2.6	0.022998850057497
2.65	0.0169991500424979
2.7	0.00999950002499879
2.75	0.00199990000499974
2.8	0.00299985000749964
2.85	0.00899955002249883
2.9	0.00499975001249939
2.95	0.00899955002249891
3	0.0099995000249987
3.05	0.00599970001499927
3.1	0.0129993500324983
3.15	0.00299985000749964
3.2	0.000999950002499878
3.25	0.00199990000499974
3.3	0.00199990000499976
3.35	0.00299985000749961
3.4	0.000999950002499878
3.45	0.000999950002499878
