x	y
0.27	0.00333316667499958
0.3	0.00166658333749979
0.33	0.0383314167624952
0.36	0.0899955002249887
0.39	0.0599970001499924
0.42	0.141659583687482
0.45	0.141659583687482
0.48	0.15499225038748
0.51	0.109994500274986
0.54	0.23498825058747
0.57	0.343316167524958
0.6	0.434978251087445
0.63	0.456643834474943
0.66	0.608302918187426
0.69	0.664966751662416
0.72	0.683299168374914
0.75	0.849957502124893
0.78	0.879956002199889
0.81	0.859957002149895
0.84	1.12661033614986
0.87	1.5815875872873
0.9	1.81657583787478
0.93	1.84324117127477
0.96	2.28321917237471
0.99	2.24655433894972
1.02	2.04156458843724
1.05	2.16989150542473
1.08	1.98490075496226
1.11	1.95656883822474
1.14	1.43492825358733
1.17	1.23160508641234
1.2	1.00494975251237
1.23	0.773294668599903
1.26	0.629968501574921
1.29	0.513307667949935
1.32	0.468309917837441
1.35	0.358315417562458
1.38	0.216655833874973
1.41	0.286652334049964
1.44	0.208322917187474
1.47	0.15999200039998
1.5	0.0999950002499874
1.53	0.0683299168374914
1.56	0.00833291668749901
1.59	0.0233321667249971
1.62	0.0183324167124977
1.65	0.0149992500374981
1.68	0
1.71	0.00499975001249937
1.74	0.00499975001249937
