x	y
0	0.0039998000099995
0.1	0.0204989750512474
0.2	0.055497225138743
0.3	0.0954952252387381
0.4	0.140992950352482
0.5	0.187490625468726
0.6	0.289485525723714
0.7	0.412479376031199
0.8	0.465976701164942
0.9	0.501474926253687
1	0.599470026498675
1.1	0.662466876656167
1.2	0.710464476776162
1.3	0.676466176691165
1.4	0.48947552622369
1.5	0.515974201289935
1.6	0.551472426378681
1.7	0.48647567621619
1.8	0.389480525973701
1.9	0.343982800859957
2	0.262986850657467
2.1	0.278486075696215
2.2	0.272986350682466
2.3	0.224488775561222
2.4	0.184490775461228
2.5	0.15649217539123
2.6	0.141992900354982
2.7	0.15599220038998
2.8	0.110994450277486
2.9	0.111994400279986
3	0.0904954752262386
3.1	0.095495225238738
3.2	0.0654967251637418
3.3	0.0829958502074896
3.4	0.0614969251537425
3.5	0.0389980500974951
3.6	0.0359982000899955
3.7	0.0114994250287486
3.8	0.00149992500374981
3.9	0.00599970001499927
4	0.0099995000249987
4.1	0.0099995000249987
