x	y
0.27	0.00833291668749895
0.3	0.00666633334999917
0.33	0.0299985000749963
0.36	0.0483309167874939
0.39	0.071663083512491
0.42	0.096661833574988
0.45	0.121660583637485
0.48	0.106661333599987
0.51	0.139993000349982
0.54	0.116660833624985
0.57	0.146659333699982
0.6	0.144992750362482
0.63	0.209989500524974
0.66	0.206656333849975
0.69	0.313317667449961
0.72	0.506641334599936
0.75	0.598303418162425
0.78	0.786627335299901
0.81	0.998283419162378
0.84	1.22493875306235
0.87	1.5599220038998
0.9	1.78491075446228
0.93	1.99823342166225
0.96	2.3682149225872
0.99	2.27155308901221
1.02	1.88990550472476
1.05	1.88490575471226
1.08	2.08322917187475
1.11	1.94156958818724
1.14	1.84157458793728
1.17	1.29326866989984
1.2	1.17494125293735
1.23	0.928286918987383
1.26	0.659967001649917
1.29	0.599970001499924
1.32	0.586637334799926
1.35	0.50830791793744
1.38	0.458310417812442
1.41	0.279986000699965
1.44	0.278319417362465
1.47	0.249987500624969
1.5	0.139993000349982
1.53	0.111661083612486
1.56	0.154992250387482
1.59	0.138326417012483
1.62	0.0649967501624918
1.65	0.0883289168874889
1.68	0.0349982500874956
1.71	0.0166658333749979
1.74	0.0183324167124977
1.77	0.0133326666999983
1.8	0.0116660833624985
1.83	0.00333316667499961
1.86	0.00999950002499874
1.89	0.00166658333749979
1.92	0.00166658333749979
