x	y
0	0.0499975001249937
0.1	0.0494975251237438
0.2	0.0729963501824909
0.3	0.0929953502324884
0.4	0.112494375281236
0.5	0.135493225338733
0.6	0.152992350382481
0.7	0.184490775461227
0.8	0.192990350482476
0.9	0.220488975551222
1	0.24148792560372
1.1	0.262986850657467
1.2	0.275486225688716
1.3	0.338483075846207
1.4	0.352482375881206
1.5	0.375481225938703
1.6	0.381980900954952
1.7	0.375481225938704
1.8	0.306984650767461
1.9	0.32248387580621
2	0.366981650917454
2.1	0.346982650867456
2.2	0.306984650767461
2.3	0.293485325733713
2.4	0.25098745062747
2.5	0.254487275636218
2.6	0.245987700614969
2.7	0.259487025648717
2.8	0.266986650667466
2.9	0.215489225538724
3	0.177991100444978
3.1	0.193490325483726
3.2	0.193490325483726
3.3	0.167991600419979
3.4	0.189490525473727
3.5	0.167491625418729
3.6	0.16149192540373
3.7	0.147492625368731
3.8	0.180490975451227
3.9	0.157492125393731
4	0.129993500324983
4.1	0.107994600269987
4.2	0.0929953502324887
4.3	0.099495025248737
4.4	0.120993950302485
4.5	0.114994250287485
4.6	0.0914954252287389
4.7	0.0804959752012395
4.8	0.0699965001749915
4.9	0.0489975501224941
5	0.0489975501224941
