x	y
0	0.0179991000449977
0.05	0.0509974501274936
0.1	0.0429978501074946
0.15	0.0569971501424929
0.2	0.0899955002249888
0.25	0.0979951002449877
0.3	0.110994450277486
0.35	0.114994250287486
0.4	0.0889955502224889
0.45	0.131993400329984
0.5	0.222988850557472
0.55	0.243987800609969
0.6	0.346982650867457
0.65	0.505974701264936
0.7	0.612969351532424
0.75	0.846957652117393
0.8	1.09294535273236
0.85	1.12894355282236
0.9	1.37593120343983
0.95	1.51492425378731
1	1.44892755362232
1.05	1.17894105294735
1.1	1.44692765361732
1.15	1.31793410329483
1.2	1.19994000299985
1.25	0.835958202089895
1.3	0.709964501774911
1.35	0.570971451427428
1.4	0.433978301084945
1.45	0.439978001099947
1.5	0.360981950902454
1.55	0.324983750812459
1.6	0.270986450677466
1.65	0.163991800409979
1.7	0.140992950352483
1.75	0.0749962501874906
1.8	0.094995250237488
1.85	0.113994300284986
1.9	0.0739963001849907
1.95	0.0319984000799961
2	0.0109994500274986
2.05	0.0119994000299985
2.1	0.0139993000349983
2.15	0.0159992000399979
2.2	0.00699965001749915
2.25	0
2.3	0.000999950002499878
2.35	0
2.4	0.00699965001749915
2.45	0.00699965001749915
